Date,CNY=X,OMR=X,IRR=X,THB=X,SYP=X,MYR=X,YER=X,VND=X,ILS=X,JPY=X,LKR=X,IQD=X,PKR=X,KWD=X,KHR=X,UZS=X,SGD=X,INR=X,BDT=X,PHP=X,JOD=X,LAK=X,IDR=X,KRW=X,KZT=X,AED=X,BHD=X,LBP=X,TRY=X,TMT=X,SAR=X,MVR=X,QAR=X,MMK=X,NPR=X,BND=X,AFN=X
8/11/2020,6.96,0.38,42000,31.1,,4.19,249.8,23170,3.41,105.99,181.72,1187,167.9,0.31,4080,10190,1.37,75.1,83.33,49.12,0.71,9059,14823.8,1185.19,416.89,3.67,0.37,1507.6,7.33,3.4,3.75,15.21,3.64,1345.11,118.27,1.35,76.65
8/12/2020,6.95,0.38,42000,31.14,,4.19,249.8,23174,3.4,106.52,181.29,1186,168,0.31,4081,10195,1.37,74.9,83.39,49.01,0.71,9080,14858.5,1184.98,416.2,3.67,0.37,1508.5,7.22,3.4,3.75,15.2,3.64,1350.49,118.12,1.35,76.7
8/13/2020,6.94,0.38,42000,31.07,,4.19,249.85,23175,3.41,106.82,179.98,1187,167.75,0.31,4085,10181,1.37,74.77,83.3,48.94,0.71,9075,14670.81,1182.75,416.92,3.67,0.37,1508.51,7.32,3.41,3.75,15.21,3.64,1353.23,118.25,1.35,76.8
8/14/2020,6.94,0.38,42000,31.03,,4.19,249.85,23174,3.4,106.99,179.87,1186,167.6,0.31,4080,10183,1.37,75.03,83.4,48.75,0.71,9080,14673.5,1184.12,416.63,3.67,0.37,1508.49,7.33,3.41,3.75,15.21,3.64,1341.31,118.27,1.35,76.9
8/17/2020,6.95,0.38,42000,31.09,,4.19,249.8,23174,3.4,106.55,180.69,1168.11,166.73,0.31,4025.82,10224.76,1.37,74.9,83.28,48.65,0.71,8867.41,14788,1186.04,417.03,3.67,0.37,1477.78,7.37,3.4,3.75,15.2,3.64,1344.04,118.21,1.35,76.22
8/18/2020,6.93,0.38,42000,31.15,,4.19,249.85,23174,3.41,106,180.85,1187,167.5,0.31,4081,10106,1.37,75,83.23,48.63,0.71,9070,14969.4,1183.1,416.51,3.67,0.37,1508.73,7.37,3.4,3.75,15.21,3.64,1342.95,118.31,1.35,77
8/19/2020,6.92,0.38,42000,31.15,,4.18,249.85,23174,3.4,105.22,181.08,1185,166.74,0.3,4081,10206.91,1.36,74.79,83.07,48.58,0.71,9082,14598.07,1183.64,415.07,3.67,0.37,1474.51,7.36,3.4,3.75,15.21,3.64,1336.01,117.7,1.34,76.15
8/20/2020,6.92,0.38,42000,31.3,,4.17,249.85,23174,3.4,106.08,183.16,1168.32,167.11,0.3,4003.5,10237.25,1.37,74.97,83.26,48.69,0.71,8870.84,14694.2,1181.21,416.08,3.67,0.37,1478.24,7.28,3.4,3.75,15.21,3.64,1342.92,118.06,1.34,77.09
8/21/2020,6.91,0.38,42000,31.4,,4.17,249.85,23174,3.4,105.67,181.62,1169.26,167.34,0.31,4006.56,10238.27,1.37,75,83.32,48.63,0.71,8887.87,14543.41,1184.29,417.27,3.67,0.37,1479.41,7.3,3.4,3.75,15.21,3.64,1343.83,118.46,1.35,76.96
8/24/2020,6.92,0.38,42000,31.54,,4.18,249.85,23175,3.4,105.88,181.72,1168.97,167.23,0.31,4005.66,10232.82,1.37,74.92,83.29,48.7,0.71,8920.88,14764,1191.2,417.54,3.67,0.37,1479,7.28,3.4,3.75,15.21,3.64,1342.53,118.22,1.35,77.2
8/25/2020,6.92,0.38,42000,31.5,,4.17,249.85,23177,3.4,105.99,182.06,1168.75,167.24,0.31,4008.34,10231.76,1.37,74.4,83.29,48.53,0.71,8890.85,14629.4,1188.25,417.29,3.67,0.37,1478.53,7.37,3.4,3.75,15.21,3.64,1339.23,117.19,1.35,76.31
8/26/2020,6.91,0.38,42000,31.43,,4.17,249.85,23170,3.4,106.4,183.15,1168.19,167.11,0.31,4006.43,10227.67,1.37,74.45,83.25,48.57,0.71,8886.67,14607.7,1186.46,416.52,3.67,0.37,1478.04,7.39,3.4,3.75,15.21,3.64,1333.61,117.29,1.35,76.14
8/27/2020,6.88,0.38,42000,31.23,,4.17,249.85,23174,3.4,105.86,183.23,1168.03,167.24,0.31,4011.93,10229.91,1.37,74.24,83.24,48.57,0.71,8885.54,14447.38,1183.85,417.81,3.67,0.37,1477.68,7.35,3.4,3.75,15.21,3.64,1330.45,117.3,1.35,76.18
8/28/2020,6.89,0.38,42000,31.26,,4.17,249.85,23174,3.37,106.64,183.1,1168.61,166.03,0.31,4014.05,10253.22,1.37,73.77,83.28,48.49,0.71,8890.24,14446,1186.58,417.28,3.67,0.37,1478.41,7.35,3.4,3.75,15.21,3.64,1320.13,116.63,1.35,76.17
8/31/2020,6.86,0.38,42000,31.09,,4.16,249.85,23174,3.36,105.54,183.37,1168.71,166.05,0.3,4045.67,10243.08,1.36,73.13,83.32,48.35,0.71,8932.07,14618,1179.59,417.85,3.67,0.37,1478.68,7.32,3.4,3.75,15.21,3.64,1323.13,115.86,1.34,76.16
9/1/2020,6.85,0.38,42000,31.04,,4.17,249.85,23174,3.35,106,182.81,1167.65,164.14,0.3,4021.68,10224.07,1.36,73.67,83.21,48.36,0.71,8884.71,14599.7,1187.04,417.38,3.67,0.37,1477.15,7.35,3.4,3.75,15.21,3.64,1308.43,115.84,1.34,76.1
9/2/2020,6.83,0.38,42000,31.14,,4.14,249.85,23174,3.35,105.9,182.96,1168.29,164.04,0.3,4019.9,10229.79,1.36,73.27,83.27,48.56,0.71,8889.56,14818.6,1184.92,415.77,3.67,0.37,1478.17,7.36,3.4,3.75,15.21,3.64,1314.65,114.82,1.34,75.96
9/3/2020,6.84,0.38,42000,31.33,,4.14,249.85,23174,3.36,106.21,182.23,1168.36,164.13,0.31,4020.2,10237.07,1.36,73.25,83.28,48.6,0.71,8890.11,14565.15,1188.65,416.51,3.67,0.37,1478.06,7.36,3.41,3.75,15.21,3.64,1304.78,115.63,1.34,75.98
9/4/2020,6.85,0.38,42000,31.4,,4.14,249.8,23174,3.36,106.09,182.51,1169.02,165.75,0.31,4097,10244,1.37,73.45,83.39,48.72,0.71,9100,14545.99,1190.78,418.63,3.67,0.37,1507,7.42,3.4,3.75,15.2,3.64,1315.56,115.74,1.34,76.63
9/7/2020,6.84,0.38,42000,31.37,,4.15,249.8,23178,3.37,106.31,182.09,1185,165.55,0.31,4095,10250,1.36,73.29,83.29,48.58,0.71,9105,14741,1186.42,418.22,3.67,0.37,1508.48,7.43,3.4,3.75,15.2,3.64,1312.36,115.47,1.34,76.7
9/8/2020,6.83,0.38,42000,31.37,,4.16,249.85,23174,3.38,106.31,181.79,1168.43,164.3,0.31,4022.96,10238.48,1.37,73.65,83.28,48.53,0.71,8896.58,14795,1186.81,421.5,3.67,0.37,1478.19,7.45,3.41,3.75,15.21,3.64,1312.4,115.68,1.35,75.96
9/9/2020,6.85,0.38,42000,31.38,,4.16,249.85,23176,3.39,105.97,181.26,1187,166.05,0.31,4090,10270,1.37,73.79,83.3,48.56,0.71,9100,14915.2,1189.24,422.4,3.67,0.37,1516.8,7.48,3.41,3.75,15.21,3.64,1314.92,115.94,1.35,76.2
9/10/2020,6.83,0.38,42000,31.26,,4.17,249.8,23175,3.4,106.23,181.41,1186,166,0.31,4091,10250,1.37,73.55,83.25,48.65,0.71,9110,14874.2,1184.38,424.83,3.67,0.37,1509.33,7.47,3.4,3.75,15.2,3.64,1314.29,116.25,1.35,76.4
9/11/2020,6.83,0.38,42000,31.29,,4.16,249.85,23173,3.41,106.14,181.75,1185,166,0.31,4090,10240,1.37,73.53,83.28,48.49,0.71,9110,14857.47,1187.23,424.53,3.67,0.37,1506.41,7.44,3.41,3.75,15.21,3.64,1315.49,115.85,1.35,76.6
9/14/2020,6.83,0.38,42000,31.3,,4.15,249.8,23174,3.46,106.14,181.55,1186,165.6,0.31,4085,10235,1.37,73.48,83.28,48.54,0.71,9115,14883,1186.97,424.45,3.67,0.37,1508.34,7.47,3.4,3.75,15.2,3.64,1314.3,116.21,1.34,76.6
9/15/2020,6.81,0.38,42000,31.28,,4.14,249.8,23175,3.43,105.71,181.37,1186,165.5,0.31,4081,10245,1.36,73.61,83.29,48.45,0.71,9100,14983.5,1180.84,424.46,3.67,0.37,1507,7.48,3.4,3.75,15.2,3.64,1308.56,115.86,1.34,76.6
9/16/2020,6.78,0.38,42000,31.21,,4.13,249.85,23175,3.42,105.38,181.52,1187,166.15,0.31,4080,10255,1.36,73.8,83.39,48.26,0.71,9105,14869.6,1179.25,424.43,3.67,0.37,1508.75,7.49,3.41,3.75,15.21,3.64,1301.92,115.93,1.34,76.7
9/17/2020,6.75,0.38,42000,31.1,,4.13,249.85,23178,3.42,105.06,182.04,1185,166.05,0.31,4080,10250,1.36,73.55,83.23,48.32,0.71,9110,14812.59,1172.07,422.14,3.67,0.37,1508.85,7.49,3.41,3.75,15.2,3.64,1302.39,116.08,1.34,76.5
9/18/2020,6.76,0.38,42000,31.16,,4.14,249.8,23170,3.43,104.7,182.1,1186,166,0.31,4081,10255,1.36,73.58,83.33,48.35,0.71,9116,14788,1168.65,421.86,3.67,0.37,1508.59,7.54,3.4,3.75,15.21,3.64,1295.17,116.31,1.34,76.6
9/21/2020,6.77,0.38,42000,31.07,,4.11,249.85,23170,3.42,104.54,182.53,1186,166.1,0.3,4085,10250,1.36,73.53,83.28,48.47,0.71,9110,14728,1163.99,419.33,3.67,0.37,1508.48,7.56,3.41,3.75,15.2,3.64,1299.29,115.84,1.34,76.65
9/22/2020,6.8,0.38,42000,31.32,,4.12,249.8,23178,3.46,104.69,182.62,1188,165.7,0.31,4073,10265,1.36,73.58,83.26,48.43,0.71,9115,14839.2,1163.85,420.46,3.67,0.37,1509.45,7.62,3.4,3.75,15.21,3.64,1298.49,115.89,1.34,76.5
9/23/2020,6.78,0.38,42000,31.37,,4.13,249.85,23177,3.43,105.03,182.51,1187,166,0.31,4075,10270,1.36,73.5,83.32,48.46,0.71,9156,14742.59,1162.5,421.68,3.67,0.37,1509,7.67,3.4,3.75,15.2,3.64,1293.57,116.06,1.34,77
9/24/2020,6.81,0.38,42000,31.56,,4.12,249.8,23185,3.45,105.3,182.01,1188,165.7,0.31,4073,10265,1.37,73.78,83.26,48.58,0.71,9115,14803.99,1169.73,423.02,3.67,0.37,1520.84,7.7,3.4,3.75,15.21,3.64,1294.18,116.14,1.34,76.5
9/25/2020,6.83,0.38,42000,31.54,,4.17,249.85,23184,3.47,105.43,182.19,1167.72,165.8,0.31,4070,10260,1.37,73.68,83.24,48.5,0.71,8906.77,14839.58,1168.5,424.08,3.67,0.37,1477.22,7.62,3.41,3.75,15.2,3.64,1289.73,116.48,1.35,76.7
9/28/2020,6.82,0.38,42000,31.6,,4.17,249.8,23191,3.48,105.57,182.3,1186,165.3,0.31,4071,10265,1.38,73.7,83.23,48.46,0.71,9215,14863,1173.44,424.78,3.67,0.37,1509.48,7.66,3.4,3.75,15.21,3.64,1288.84,116.52,1.36,76.8
9/29/2020,6.81,0.38,42000,31.6,,4.17,249.85,23188,3.46,105.43,182.22,1186,165.9,0.31,4065,10260,1.37,73.97,83.24,48.37,0.71,9210,14893.6,1166.41,428.3,3.67,0.37,1508.66,7.78,3.41,3.75,15.2,3.64,1288.94,116.29,1.35,77
9/30/2020,6.82,0.38,42000,31.56,,4.16,249.85,23190,3.45,105.66,182.08,1186,165.9,0.31,4065,10260,1.37,73.85,83.21,48.35,0.71,9210,14910,1167.86,427.5,3.67,0.37,1509.1,7.81,3.41,3.75,15.2,3.64,1287.96,116.54,1.35,77
10/1/2020,6.79,0.38,42000,31.61,,4.15,249.8,23181,3.42,105.45,182,1186,165.4,0.31,4077,10270,1.36,73.71,83.29,48.49,0.71,9215,14879,1163.78,430.44,3.67,0.37,1508.79,7.71,3.4,3.75,15.21,3.64,1289.17,116.57,1.35,76.7
10/2/2020,6.79,0.38,42000,31.57,,4.15,249.85,23188,3.43,105.54,181.88,1186,164.7,0.31,4080,10275,1.36,73.22,83.2,48.37,0.71,9215,14817.56,1161.98,426.81,3.67,0.37,1508.92,7.75,3.41,3.75,15.2,3.64,1287.78,115.52,1.34,76.6
10/5/2020,6.79,0.38,42000,31.55,,4.16,249.8,23191,3.43,105.51,181.59,1186,164.2,0.31,4080,10290,1.36,73.32,83.26,48.49,0.71,9215,14853,1165.36,430.7,3.67,0.37,1507.89,7.74,3.4,3.75,15.21,3.64,1284.95,115.96,1.34,76.65
10/6/2020,6.79,0.38,42000,31.27,,4.15,249.8,23203,3.4,105.71,181.68,1186,164.2,0.31,4080,10280,1.36,73.11,83.24,48.35,0.71,9210,14780.18,1156.09,428.59,3.67,0.37,1508,7.76,3.41,3.75,15.21,3.64,1282.5,115.74,1.34,76.72
10/7/2020,6.79,0.38,42000,31.27,,4.15,249.8,23205,3.4,105.64,181.61,1186,164.2,0.31,4080,10280,1.36,73.82,83.26,48.47,0.71,9210,14773,1163.89,427.2,3.67,0.37,1507.33,7.79,3.41,3.75,15.21,3.64,1276.67,116.07,1.34,76.7
10/8/2020,6.79,0.38,42000,31.19,,4.16,249.85,23205,3.4,105.96,181.37,1167.33,162.45,0.31,4021.52,10313.43,1.36,73.54,83.2,48.48,0.71,8999.53,14715.5,1156.5,426.54,3.67,0.37,1476.74,7.87,3.4,3.75,15.2,3.64,1270.74,115.74,1.34,75.95
10/9/2020,6.79,0.38,42000,31.17,,4.15,249.8,23191,3.39,106.02,181.3,1186,163.4,0.31,4086,10300,1.36,73.28,83.31,48.41,0.71,9214,14677,1150.36,426.02,3.67,0.37,1510.06,7.94,3.41,3.75,15.2,3.64,1262.31,115.76,1.34,76.72
10/12/2020,6.69,0.38,42000,31.05,,4.14,249.8,23180,3.38,105.63,181.25,1185,163.35,0.31,4085,10285,1.35,73.01,83.22,48.35,0.71,9210,14693,1142.65,424.79,3.67,0.37,1508,7.85,3.41,3.75,15.2,3.64,1259.5,115.53,1.33,76.7
10/13/2020,6.74,0.38,42000,31.16,,4.14,249.85,23178,3.38,105.34,181.31,1168.58,162.47,0.31,4019.87,10322.29,1.36,73.35,83.28,48.44,0.71,9017.56,14484.99,1146.4,425.51,3.67,0.37,1478.55,7.89,3.4,3.75,15.21,3.64,1263.06,115.87,1.34,75.93
10/14/2020,6.75,0.38,42000,31.24,,4.14,249.8,23177,3.39,105.47,181.4,1186,163.55,0.31,4086,10325,1.36,73.62,83.28,48.82,0.71,9215,14793,1147.89,426.44,3.67,0.37,1507,7.92,3.41,3.75,15.2,3.64,1275.98,115.88,1.34,76.8
10/15/2020,6.71,0.38,42000,31.21,,4.15,249.85,23175,3.37,105.14,181.76,1185,163.4,0.31,4085,10334,1.36,73.3,83.27,48.49,0.71,9225,14681.46,1146.31,426.57,3.67,0.37,1508.58,7.91,3.4,3.75,15.21,3.64,1286.22,115.86,1.34,76.7
10/16/2020,6.72,0.38,42000,31.21,,4.15,249.8,23170,3.39,105.36,181.66,1186,162.75,0.31,4086,10330,1.36,73.37,83.28,48.64,0.71,9226,14652.5,1144.13,426.76,3.67,0.37,1514.85,7.93,3.41,3.75,15.2,3.64,1283.05,116.05,1.34,76.65
10/19/2020,6.7,0.38,42000,31.19,,4.15,249.85,23175,3.38,105.43,181.27,1185,162.35,0.31,4085,10334,1.36,73.44,83.24,48.64,0.71,9225,14693,1141.18,426.82,3.67,0.37,1509.04,7.91,3.4,3.75,15.2,3.64,1276.9,115.72,1.34,76.6
10/20/2020,6.68,0.38,42000,31.2,,4.15,249.85,23175,3.38,105.47,181.43,1185,162.3,0.31,4085,10334,1.36,73.57,83.26,48.51,0.71,9225,14708,1137,425.59,3.67,0.37,1508.23,7.87,3.4,3.75,15.2,3.64,1272.28,115.85,1.34,76.7
10/21/2020,6.68,0.38,42000,31.21,,4.15,249.8,23179,3.38,105.48,181.57,1186,162.15,0.31,4087,10341,1.36,73.65,83.28,48.48,0.71,9227,14688,1136,426.11,3.67,0.37,1508.31,7.86,3.41,3.75,15.23,3.64,1274.94,116.12,1.34,76.7
10/22/2020,6.65,0.38,42000,31.19,,4.14,249.8,23177,3.37,104.68,181.28,1187,162.1,0.31,4085,10334,1.36,73.68,83.27,48.5,0.71,9225,14639.78,1132.03,425.33,3.67,0.37,1508.16,7.81,3.41,3.75,15.21,3.64,1274.85,116.47,1.33,76.7
10/23/2020,6.68,0.38,42000,31.29,,4.14,249.9,23176,3.38,104.92,181.49,1186,161.5,0.31,4060,10340,1.36,73.72,83.3,48.54,0.71,9240,14639.85,1134.15,426.3,3.67,0.37,1508.94,7.94,3.41,3.75,15.21,3.64,1273.25,116.48,1.34,76.7
10/26/2020,6.69,0.38,42000,31.29,,4.16,249.85,23176,3.38,104.68,181.31,1188,161.15,0.31,4066,10341,1.36,73.82,83.31,48.28,0.71,9240,14642.78,1127.76,425.41,3.67,0.37,1507.92,7.97,3.4,3.75,15.2,3.64,1268.57,116.38,1.34,76.7
10/27/2020,6.71,0.38,42000,31.27,,4.16,249.85,23175,3.39,104.83,181.37,1189,160.85,0.31,4050,10330,1.36,73.95,83.2,48.37,0.71,9242,14724.2,1131.64,427.26,3.67,0.37,1508.72,8.09,3.41,3.75,15.21,3.64,1268.28,116.94,1.34,76.6
10/28/2020,6.7,0.38,42000,31.22,,4.16,249.85,23175,3.38,104.54,181.32,1188,160.65,0.31,4040,10329,1.36,73.81,83.13,48.26,0.71,9245,14653.27,1128.23,426.85,3.67,0.37,1507,8.19,3.4,3.75,15.2,3.64,1267.44,116.38,1.34,76.7
10/29/2020,6.73,0.38,42000,31.25,,4.15,249.8,23176,3.41,104.32,181.38,1187,160.25,0.31,4045,10329,1.36,74.44,83.2,48.39,0.71,9246,14777.2,1134.18,429.07,3.67,0.37,1508,8.26,3.41,3.75,15.21,3.64,1268.54,116.88,1.34,76.7
10/30/2020,6.71,0.38,42000,31.22,,4.15,249.85,23170,3.42,104.55,181.87,1171.6,159.25,0.31,4011.05,10361.83,1.37,74.26,83.6,48.38,0.71,9102.64,14818,1129.52,431.79,3.67,0.37,1482.37,8.3,3.4,3.75,15.2,3.64,1271.9,118.12,1.35,76.19
11/2/2020,6.69,0.38,42000,31.18,,4.15,249.8,23180,3.41,104.58,181.3,1185,160,0.31,4045,10319,1.37,74.55,83.32,48.33,0.71,9240,14586.17,1135.61,430.31,3.67,0.37,1508.03,8.36,3.4,3.75,15.21,3.64,1267.95,117.81,1.34,76.6
11/3/2020,6.69,0.38,42000,31.1,,4.16,249.85,23177,3.41,104.72,181.54,1186,159.65,0.31,4045,10326,1.36,74.46,83.27,48.37,0.71,9243,14603.96,1132.14,432.92,3.67,0.37,1508.75,8.43,3.41,3.75,15.2,3.64,1268.24,117.66,1.34,76.7
11/4/2020,6.68,0.38,42000,31,,4.15,249.85,23176,3.4,104.55,181.35,1185,159.75,0.31,4040,10320,1.36,74.66,83.24,48.2,0.71,9240,14540.89,1130.33,430.8,3.67,0.37,1508,8.43,3.41,3.75,15.2,3.64,1264.11,117.58,1.34,76.7
11/5/2020,6.65,0.38,42000,31,,4.17,249.9,23176,3.39,104.44,181.28,1186,159.4,0.31,4043,10326,1.36,74.38,83.21,48.22,0.71,9260,14360,1129.74,429.52,3.67,0.37,1508.85,8.44,3.4,3.75,15.21,3.64,1267.31,117.86,1.34,76.75
11/6/2020,6.61,0.38,42000,30.74,,4.14,249.85,23175,3.37,103.6,181.53,1187,159.25,0.31,4045,10325,1.35,74.12,83.29,48.25,0.71,9265,14256,1122.63,429.6,3.67,0.37,1508.19,8.42,3.41,3.75,15.2,3.64,1270.52,117.15,1.33,76.8
11/9/2020,6.61,0.38,42000,30.56,,4.13,249.85,23176,3.37,103.25,181.45,1187,158.7,0.31,4045,10326,1.35,73.98,83.19,48.05,0.71,9255,14198.67,1121.15,429.77,3.67,0.37,1509.04,8.44,3.4,3.75,15.15,3.64,1268.95,117.13,1.33,76.7
11/10/2020,6.63,0.38,42000,30.58,,4.11,249.8,23170,3.36,105.14,181.68,1185,158.55,0.3,4045,10325,1.35,73.95,83.34,48.22,0.71,9235,14256.36,1118.69,429.04,3.67,0.37,1509,8.11,3.41,3.75,15.21,3.64,1270.37,116.89,1.32,76.7
11/11/2020,6.61,0.38,42000,30.3,,4.11,249.8,23173,3.38,105.26,181.46,1185,158.55,0.3,4045,10325,1.35,74.28,83.23,48.35,0.71,9235,14041.54,1116.08,426.09,3.67,0.37,1509,8.15,3.41,3.75,15.21,3.64,1277.18,117.26,1.33,76.8
11/12/2020,6.63,0.38,42000,30.25,,4.13,249.8,23175,3.38,105.42,181.63,1168.51,157.08,0.3,3989.75,10350.5,1.35,74.57,83.29,48.55,0.71,9057.23,13878.99,1111.45,424.8,3.67,0.37,1478.26,7.78,3.41,3.75,15.21,3.64,1279.53,117.61,1.33,76.14
11/13/2020,6.61,0.38,42000,30.21,,4.13,249.85,23175,3.37,105.09,181.65,1186,158,0.3,4040,10348,1.35,74.86,83.28,48.5,0.71,9265,14133.49,1114.91,426.42,3.67,0.37,1508.8,7.68,3.4,3.75,15.2,3.64,1276.45,117.97,1.33,76.75
11/16/2020,6.61,0.38,42000,30.07,,4.12,249.8,23175,3.37,104.68,181.78,1185,158,0.31,4040,10340,1.35,74.49,83.35,48.16,0.71,9260,14135.56,1107.76,427.71,3.67,0.38,1508.19,7.62,3.41,3.75,15.2,3.64,1277,118.02,1.33,76.7
11/17/2020,6.58,0.38,42000,30.16,,4.11,249.85,23175,3.37,104.54,181.9,1186,157.75,0.3,4041,10360,1.35,74.42,83.16,48.17,0.71,9255,14089.2,1106.09,426.53,3.67,0.37,1509,7.69,3.41,3.75,15.1,3,1275.73,117.51,1.32,76.75
11/18/2020,6.56,0.38,42000,30.15,,4.1,249.85,23163,3.37,104.18,182.29,1186,157.75,0.3,4043,10360,1.34,74.48,83.3,48.23,0.71,9240,14026.45,1104.95,426.65,3.67,0.37,1508,7.67,3.41,3.75,15.21,3.64,1280.76,117.78,1.32,76.75
11/19/2020,6.56,0.38,42000,30.33,,4.09,249.85,23160,3.37,103.89,181.84,1187,158.5,0.3,4040,10350,1.34,74.42,83.32,47.95,0.71,9260,14110.2,1105.9,425.51,3.67,0.37,1509.23,7.69,3.4,3.75,15.2,3.64,1286.05,117.32,1.32,76.8
11/20/2020,6.58,0.38,42000,30.37,,4.1,249.8,23176,3.35,103.82,182.07,1187,160,0.3,4040,10365,1.35,74.1,83.23,48.26,0.71,9260,14189.9,1114.14,426.21,3.67,0.37,1508.82,7.54,3.4,3.75,15.2,3.64,1289.43,117.28,1.32,76.8
11/23/2020,6.56,0.38,42000,30.24,,4.09,249.85,23176,3.34,103.82,182.22,1185,160.3,0.31,4040,10340,1.34,74.16,83.23,48.11,0.71,9270,14150.99,1113.83,425.46,3.67,0.37,1511.46,7.62,3.41,3.75,15.21,3.64,1289.09,117.15,1.32,76.85
11/24/2020,6.58,0.38,42000,30.34,,4.09,249.8,23177,3.35,104.53,182.43,1186,160.65,0.3,4035,10380,1.34,74.24,83.31,48.21,0.71,9265,14164.61,1113.08,423.32,3.67,0.37,1508.84,7.87,3.4,3.75,15.2,3.64,1288.5,117.1,1.32,76.8
11/25/2020,6.59,0.38,42000,30.32,,4.09,249.8,23151,3.34,104.51,182.65,1185,160.3,0.3,4040,10370,1.34,73.96,83.28,48.16,0.71,9265,14121.8,1109.71,423.06,3.67,0.37,1508.57,7.99,3.4,3.75,15.2,3.64,1293.98,117.05,1.32,76.75
11/26/2020,6.58,0.38,42000,30.29,,4.09,249.8,23160,3.32,104.4,182.79,1185,159.1,0.31,4030,10380,1.34,73.78,83.28,48,0.71,9262,14127.47,1104.49,421.05,3.67,0.37,1508.42,7.94,3.4,3.75,15.2,3.64,1282.86,116.85,1.32,76.7
11/27/2020,6.57,0.38,42000,30.28,,4.07,249.85,23164,3.32,104.24,182.18,1168.74,157.85,0.3,3980.02,10332.77,1.34,74.05,83.29,47.98,0.71,9066.22,13897.67,1105.56,420.97,3.67,0.37,1478.57,7.87,3.41,3.75,15.21,3.64,1296.69,116.72,1.32,76.09
11/30/2020,6.58,0.38,42000,30.25,,4.07,249.8,23160,3.31,104.08,182.36,1187,159,0.31,4027,10370,1.34,73.94,83.28,48.11,0.71,9263,14061.64,1104.33,422.01,3.67,0.37,1508.72,7.82,3.4,3.75,15.2,3.64,1296.52,117.02,1.32,76.8
12/1/2020,6.58,0.38,42000,30.26,,4.07,249.85,23140,3.3,104.3,182.91,1188,159,0.3,4028,10400,1.34,74.03,83.32,48.15,0.71,9260,14094.94,1108.51,423.27,3.67,0.37,1510.24,7.82,3.49,3.75,15.21,3.64,1296.89,116.91,1.32,76.85
12/2/2020,6.57,0.38,42000,30.23,,4.07,249.8,23129,3.29,104.31,183.17,1186,159.09,0.3,4028,10407,1.34,73.65,83.31,48.06,0.71,9260,14175,1106.28,423.29,3.67,0.37,1508.58,7.82,3.4,3.75,15.2,3.64,1302.95,116.46,1.32,76.8
12/3/2020,6.56,0.38,42000,30.19,,4.07,249.85,23129,3.29,104.46,182.93,1188,160.05,0.3,4025,10390,1.34,73.66,83.34,47.88,0.71,9250,14076.42,1099.38,422.62,3.67,0.37,1509,7.85,3.41,3.75,15.23,3.64,1305.36,116.7,1.32,76.7
12/4/2020,6.54,0.38,42000,30.17,,4.06,249.8,23125,3.27,103.82,183.15,1187,160.1,0.3,4030,10380,1.33,73.86,83.33,47.9,0.71,9260,14092.8,1091.32,421.25,3.67,0.37,1508.79,7.78,3.4,3.75,15.25,3.64,1304.64,116.84,1.32,76.85
12/7/2020,6.53,0.38,42000,30.16,,4.06,249.8,23130,3.27,104.2,182.78,1188,159.7,0.3,4035,10385,1.33,73.79,83.31,47.98,0.71,9270,14076.49,1083.78,418.2,3.67,0.37,1508.25,7.8,3.4,3.75,15.25,3.64,1304.94,116.58,1.31,76.8
12/8/2020,6.53,0.38,42000,30.15,,4.07,249.85,23127,3.25,104,183.58,1189,160,0.3,4040,10413,1.34,74.02,83.34,48.22,0.71,9270,14143,1083.68,419.37,3.67,0.37,1509,7.8,3.41,3.75,15.2,3.64,1310.33,116.9,1.32,76.7
12/9/2020,6.53,0.38,42000,30.02,,4.07,249.9,23128,3.26,104.14,183.3,1188,160.05,0.3,4043,10423,1.34,73.73,83.26,48.23,0.71,9272,14083.01,1084.86,417.68,3.67,0.37,1509.28,7.81,3.4,3.75,15.21,3.64,1313.09,116.3,1.32,76.8
12/10/2020,6.54,0.38,42000,30.04,,4.06,249.8,23128,3.25,104.27,182.87,1188,160.2,0.3,4040,10405,1.34,73.93,83.29,48.25,0.71,9265,14150,1086.36,417.76,3.67,0.37,1509,7.82,3.41,3.75,15.2,3.64,1313.54,116.36,1.31,76.7
12/11/2020,6.54,0.38,42000,30.04,,4.06,249.85,23128,3.25,104.18,183.03,1187,160.05,0.3,4035,10413,1.34,73.73,83.34,48.24,0.71,9270,14082.59,1086.37,418.12,3.67,0.37,1508.94,7.89,3.4,3.75,15.15,3.64,1307.36,116.58,1.32,76.7
12/14/2020,6.55,0.38,42000,30.05,,4.05,248.8,23128,3.25,103.94,183.81,1188,159.85,0.3,4025,10410,1.33,73.74,83.25,48.02,0.71,9275,14069.16,1091.58,416.87,3.67,0.37,1509,7.85,3.41,3.75,15.1,3.64,1330.67,116.7,1.32,76.8
12/15/2020,6.55,0.38,42000,30.08,,4.05,248.85,23126,3.26,104.01,184.31,1187,160,0.3,4030,10413,1.33,73.86,83.33,48.14,0.71,9270,14221.9,1092.06,416.66,3.67,0.37,1509.03,7.85,3.4,3.75,15.2,3.64,1358.7,116.28,1.31,76.7
